🇨🇳央视频道,#genre#
XIAO TAI YANG [H],http://4ksuper.live:80/Patricia/Patricia123/571230
STAR VIJAY HD APAC [ASTRO],http://4ksuper.live:80/Patricia/Patricia123/571235
KIX HD [ASTRO],http://4ksuper.live:80/Patricia/Patricia123/571196
KPLUS HD [ASTRO],http://4ksuper.live:80/Patricia/Patricia123/571195
SHUANG XING HD [ASTRO],http://4ksuper.live:80/Patricia/Patricia123/571191
SUN TV HD APAC [ASTRO],http://4ksuper.live:80/Patricia/Patricia123/571190
TLC HD [ASTRO],http://4ksuper.live:80/Patricia/Patricia123/571189
TVB E-NEWS [ASTRO],http://4ksuper.live:80/Patricia/Patricia123/571188
TVB JADE [ASTRO],http://4ksuper.live:80/Patricia/Patricia123/571187
TVB XING HE [ASTRO],http://4ksuper.live:80/Patricia/Patricia123/571186
TVBS ASIA [ASTRO],http://4ksuper.live:80/Patricia/Patricia123/571185
CELESTIAL CLASSIC MOVIES [ASTRO],http://4ksuper.live:80/Patricia/Patricia123/571182
DISCOVERY ASIA [ASTRO],http://4ksuper.live:80/Patricia/Patricia123/571181
ASIAN FOOD CHANNEL,http://4ksuper.live:80/Patricia/Patricia123/534440






💕韩国频道,#genre#
KBS世界,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
KBS世界,https://wms4-kortv.akamaized.net/a_live/63719963/smil:20ch011.smil/playlist.m3u8
KBS世界,https://wms4-kortv.akamaized.net/a_live/63719963/smil:20ch011.smil/chunklist_b2500000.m3u8
SBS HD,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&stream=156426&extension=ts
MBC A,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&stream=156429&extension=ts
KBS News D,https://code.vthanhtivi.pw/getlink/kbs/81/playlist.m3u8
KBS1,http://mytv.dothome.co.kr/ch/public/1.php
KBS2,http://mytv.dothome.co.kr/ch/public/3.php
KBS2,http://183.99.22.189:9981/stream/channelid/806525648?
EBS,http://183.99.22.189:9981/stream/channelid/1358704792?ticket=486A92F5229947808649CA1BA6D2AF3BD1F1DC5D&profile=pass
EBS 2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?
JTV,https://tistory1.daumcdn.net/tistory/2864485/skin/images/Public_58.m3u8
KBS Drama,http://mytv.dothome.co.kr/ch/catv/2.php
KBS Joy,http://mytv.dothome.co.kr/ch/catv/3.php
KBS LIFE,http://mytv.dothome.co.kr/ch/catv/5.php
KBS Story,http://mytv.dothome.co.kr/ch/catv/4.php
KBS World,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
Korea TV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
애니원http://210.97.86.161:9981/stream/channelid/377618692?ticket=
测试1,http://175.207.220.199:9981/stream/channelid/135345991?ticket=
测试2,http://14.49.86.138:9981/stream/channelid/700704486?ticket=12A688862E2C825D5DA3DC122595142CB94F750F&profile=pass
测试3,http://14.49.86.138:9981/stream/channelid/1308141696?ticket=BAF2BAD0CC12EE136DB2D5CC0131D42B23D4EFB5&profile=pass
올레 순위 - ,http://14.49.86.138:9981/stream/channelid/1715507632?ticket=FE046EE785484561DCCCC775D7128F78C827F9B1&profile=pass
올레 순위 - 예능,http://14.49.86.138:9981/stream/channelid/432814552?ticket=A846A789887C780B140AC4573D3E4AFB9E2102EA&profile=pass
올레 순위 - 종합,http://14.49.86.138:9981/stream/channelid/1169993630?ticket=AFBB8CCACF4F0685B04E649C134EB3A670A95CAB&profile=pass
频道预览2,http://175.207.220.199:9981/stream/channelid/454725470?ticket=
频道预览3,http://175.207.220.199:9981/stream/channelid/256178647?ticket=
频道预览4,http://175.207.220.199:9981/stream/channelid/1204857893?ticket=
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
KBC TV,https://vod.ikbc.co.kr/KBCTV/tv/chunklist_w1946374378.m3u8
KBC TV,https://vod.ikbc.co.kr/KBCTV/tv/playlist.m3u8
KBS1,mitv://generationnexxxt.com:19806/28676e413f2a477ababeae97e87ef855
KBS2,mitv://generationnexxxt.com:19806/fa378d3829f643d2a87c4c754bbae507
KBS Drama,mitv://generationnexxxt.com:19806/10263d570592484e864bf42334ba5a2f
KBS Joy,mitv://generationnexxxt.com:19806/0a9a842f13284e848e7aa72af382c176
SBS,mitv://generationnexxxt.com:19806/c8f25b3b0185407792640de06e8781df
SBS Biz,mitv://generationnexxxt.com:19806/a99ade867d304779a5ac84ab89228575
JTBC,mitv://generationnexxxt.com:19806/4e234cda667b42a8bc3081db3b08bfce
EBS,mitv://generationnexxxt.com:19806/257252e5e0f749beb160af97e36d15d1
YTN,mitv://generationnexxxt.com:19806/37e575278e574bc9a9fc598c733de125
Mnet,mitv://generationnexxxt.com:19806/e4f2d41cce0c4f85a2019f13d1bb2aeb
tvN,mitv://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
OCN,mitv://generationnexxxt.com:19806/0fae247ef984444d9149e2c20be2c8b3
OCN Movies,mitv://generationnexxxt.com:19806/328994e1d61946198d921e2fe2bbc1a0
TV Chosun,mitv://generationnexxxt.com:19806/f2bbdada428d45c298a039f3bdf0f12e
MBC,mitv://generationnexxxt.com:19806/36faab63fc2e4983b559a7e8f2002e30
MBN,mitv://generationnexxxt.com:19806/09dbf5da37f9450c9bca9c7dabadf2bd
Tooniverse,mitv://generationnexxxt.com:19806/3c1da427c435451fa526abe4d1c5d446
SPOTV,mitv://generationnexxxt.com:19806/d270398d5c9d4358a1fab94773d6b8d1
JTBC GOLF,mitv://generationnexxxt.com:19806/7c397fb18c154c5f91e41a48fd3ab95c
KBS JOY,http://110.47.7.144:9981/stream/channelid/5?ticket=
LifeUhttp://1.236.14.10:9981/stream/channelid/47?ticket=
올리브http://1.236.14.10:9981/stream/channelid/48?ticket=
FOX,http://222.98.109.224:9981/stream/channelid/31?ticket=6DAE034785AA1B91B0EFE10F7C5C2226C6F4DAD0
코미디TV,http://222.98.109.224:9981/stream/channelid/32?ticket=BA5FA935FB1DAB2F598F3CA495A83F3892098F9B
综艺,http://14.49.86.138:9981/stream/channelid/553838573?ticket=A205A77A19E3E6AE539F7FBCD634F014832075DA&profile=pass
CJ오쇼핑 플러스,http://14.49.86.138:9981/stream/channelid/958661849?ticket=899E986687EBB48C4224704EB95AB2D16AD66FA4&profile=pass
AXN,http://121.160.86.119:9981/stream/channelid/81?ticket=FD318C886693A2DBCE816F68CE42A46AD8C6B07A
Mplex,http://121.160.86.119:9981/stream/channelid/21?ticket=AB42AA1C7D0F070F7B2AB7F9A5EF500770855C9F
TRENDY,http://121.160.86.119:9981/stream/channelid/80?ticket=0929C8AE9AF508AE7A6D13985140AD682019D202
TV조선,http://121.160.86.119:9981/stream/channelid/41?ticket=94837900DBC4EC43A00CC6BCFF159566802B7BF6
씨네프,http://121.160.86.119:9981/stream/channelid/60?ticket=E3EF05E242C78E3C8336A14626E9F59AEE2AA25B
채널S,http://121.160.86.119:9981/stream/channelid/10?ticket=791BFF250B431F1C0CAAB0D193916E246DF068A8
채널S동네방네,http://121.160.86.119:9981/stream/channelid/11?ticket=9251BF1940E99C7411118EE3FE4B9889BEDD0C64
채널뷰,http://121.160.86.119:9981/stream/channelid/51?ticket=E647644EF947FB6AAE956C94A24FEFBC7C67ECCB
채널차이나,http://121.160.86.119:9981/stream/channelid/53?ticket=9A5DFD9B88BAEECB2F821AF87361F147A2AF5AF6
패션앤,http://121.160.86.119:9981/stream/channelid/92?ticket=BBD00361A05B47A47AD94373708D0799887ABF18
Mplex,http://110.47.7.144:9981/stream/channelid/65?
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
KCTV,http://119.77.96.184:1935/chn21/chn21/playlist.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
TJBSBS,http://1.245.74.5:1935/live/tv/chunklist_w1321158460.m3u8
CJBSBS,http://1.222.207.80:1935/live/cjbtv/playlist.m3u8
TJBSBS,http://1.245.74.5:1935/live/tv/.m3u8
MBN,https://wms2-kortv.akamaized.net/a_live/81992167/smil:20tv121.smil/chunklist_b2500000.m3u8
BTN,http://btn.nowcdn.co.kr/btn/btnlive2m/playlist.m3u8
평화방송http://110.47.7.144:9981/stream/channelid/64?ticket=3662ABD728AFD0F7429ACAD6D379422C487E7480
CBShttp://110.47.7.144:9981/stream/channelid/63?ticket=B5E3C7D0A99E04552194F54922A71361B50AE5A4
KBSDhttp://110.47.7.144:9981/stream/channelid/6
JTBC 2http://110.47.7.144:9981/stream/channelid/81
JTBC4http://110.47.7.144:9981/stream/channelid/62
OC Nhttp://110.47.7.144:9981/stream/channelid/48
tvNhttp://110.47.7.144:9981/stream/channelid/44
STBhttp://110.47.7.144:9981/stream/channelid/15
Ehttp://110.47.7.144:9981/stream/channelid/25
IHQhttp://110.47.7.144:9981/stream/channelid/27
SCREENhttp://110.47.7.144:9981/stream/channelid/28
Mnethttp://110.47.7.144:9981/stream/channelid/29
30http://110.47.7.144:9981/stream/channelid/30
OCN MOVIEShttp://110.47.7.144:9981/stream/channelid/45
JTBChttp://110.47.7.144:9981/stream/channelid/46
ENA PLAYhttp://110.47.7.144:9981/stream/channelid/50
DONEhttp://110.47.7.144:9981/stream/channelid/51
YTNhttp://110.47.7.144:9981/stream/channelid/53
SPOTVhttp://110.47.7.144:9981/stream/channelid/56
CHINGhttp://110.47.7.144:9981/stream/channelid/71
CNTVhttp://110.47.7.144:9981/stream/channelid/73
NOWhttp://110.47.7.144:9981/stream/channelid/94
中华TVhttp://110.47.7.144:9981/stream/channelid/97
CMCTVhttp://110.47.7.144:9981/stream/channelid/98
ENAhttp://110.47.7.144:9981/stream/channelid/99
OL!FEhttp://175.207.220.199:9981/stream/channelid/33199828?ticket=
TVC2http://175.207.220.199:9981/stream/channelid/429974246?
ONCEhttp://175.207.220.199:9981/stream/channelid/417888638
MBC,http://123.254.72.24:1935/tvlive/livestream2/chunklist_w265464937.m3u8
GENIETVhttp://175.207.220.199:9981/stream/channelid/1089353828?ticket=
GENIETVhttp://175.207.220.199:9981/stream/channelid/79438460?ticket=
job plus,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
국방TV,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
MBC,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
http://8.ykwlm.sinaapp.com/han3.php?id=10
CTS,https://d34t5yjz1ooymj.cloudfront.net/out/v1/875039d5eba0478fa8375a06b3aa5a37/index.m3u8
aNhttp://175.207.220.199:9981/stream/channelid/1265183448
Arirang,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b656000_sleng.m3u8
C,http://112.175.51.214:1935/live/myStream/playlist.m3u8
TJMBC,https://ns1.tjmbc.co.kr/live/myStream.sdp/playlist.m3u8
BSMBC,http://stream.bsmbc.com/livetv/BusanMBC_TV_onairstream/playlist.m3u8
JEJUMBC,https://wowza.jejumbc.com/live/tv_jejumbc/playlist.m3u8
CJMBC,http://211.33.246.4:32954/cj_live/myStream.sdp/playlist.m3u8
소상공인방송,http://139.150.248.29:1935/smartlive/558/91258ac21591769e21f41b96f26d883e/playlist.m3u8
한국가요채널Korean Song,http://live.kytv.co.kr:8080/hls/stream.m3u8
KBC SBS,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
UBC SBS,http://59.23.231.102:1935/live/UBCstream/playlist.m3u8
http://59.23.231.102:1935/live/UBCstream/playlist.m3u8
KBS1http://220.95.92.160:9981/stream/channelid/660474352
KBS2,http://183.99.22.189:9981/stream/channelid/806525648?ticket=2CAD38B571549F19B45E89A4DA61B7F2F1293FE2&profile=pass
KBS2,http://183.99.22.189:9981/stream/channelid/1564137658
KBS1http://106.246.92.3:9981/stream/channelid/22
KBS1,mitv://generationnexxxt.com:19806/28676e413f2a477ababeae97e87ef855
KBS2,mitv://generationnexxxt.com:19806/fa378d3829f643d2a87c4c754bbae507
JTBC,mitv://generationnexxxt.com:19806/4e234cda667b42a8bc3081db3b08bfce
Mnet,mitv://generationnexxxt.com:19806/e4f2d41cce0c4f85a2019f13d1bb2aeb
tvN,mitv://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
JTBC3http://106.246.92.3:9981/stream/channelid/50
JTBC4http://106.246.92.3:9981/stream/channelid/51
CNTVhttp://106.246.92.3:9981/stream/channelid/94
AXNhttp://106.246.92.3:9981/stream/channelid/32
연합뉴스TV,https://wms211-kortv.akamaized.net/a_live/34402987/smil:20ch211.smil/chunklist_b2500000.m3u8
MBC,http://123.254.72.24:1935/tvlive/livestream2/playlist.m3u8
Mubeat,https://stream.ads.ottera.tv/playlist.m3u8?network_id=711
SBS,http://183.99.22.189:9981/stream/channelid/1124346476?
BBSTV(불교),http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8
http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
NBS한국농업방송,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
https://media.joycorp.co.kr:4443/live/live_360p/playlist.m3u8
O C N,http://117.123.30.250:9981/stream/channelid/35?
JT BC2,http://117.123.30.250:9981/stream/channelid/71?
ANIONE,http://117.123.30.250:9981/stream/channelid/58
SBS,http://117.123.30.250:9981/stream/channelid/86
MBC,http://117.123.30.250:9981/stream/channelid/84
MBC D,http://117.123.30.250:9981/stream/channelid/59
패션앤,http://117.123.30.250:9981/stream/channelid/39
한국경제TV,http://117.123.30.250:9981/stream/channelid/77
EDGE,http://117.123.30.250:9981/stream/channelid/2
FUN,http://117.123.30.250:9981/stream/channelid/3
MBCON,http://117.123.30.250:9981/stream/channelid/7
SPOTV,http://117.123.30.250:9981/stream/channelid/8
E,http://117.123.30.250:9981/stream/channelid/10
tvN,http://117.123.30.250:9981/stream/channelid/11
CJ,http://117.123.30.250:9981/stream/channelid/12
롯데홈쇼핑,http://117.123.30.250:9981/stream/channelid/15
MBN,http://117.123.30.250:9981/stream/channelid/20
채널A,http://117.123.30.250:9981/stream/channelid/22
DR CUBE,http://117.123.30.250:9981/stream/channelid/24
KTV,http://117.123.30.250:9981/stream/channelid/27
연합뉴스TV,http://117.123.30.250:9981/stream/channelid/29
YTN,http://117.123.30.250:9981/stream/channelid/30
ANIMAX,http://117.123.30.250:9981/stream/channelid/33
뷰,http://117.123.30.250:9981/stream/channelid/34
SCREEN,http://117.123.30.250:9981/stream/channelid/36
OCN MOVIES,http://117.123.30.250:9981/stream/channelid/37
OCN MOVIES2,http://117.123.30.250:9981/stream/channelid/40
CNTV,http://117.123.30.250:9981/stream/channelid/6
Foxhttp://117.123.30.250:9981/stream/channelid/53
JTBC,http://117.123.30.250:9981/stream/channelid/18
TV asia,http://117.123.30.250:9981/stream/channelid/52
KBS1,http://117.123.30.250:9981/stream/channelid/85
인디필름http://117.123.30.250:9981/stream/channelid/5
CINE F,http://117.123.30.250:9981/stream/channelid/38
F,http://117.123.30.250:9981/stream/channelid/39
ENA,http://117.123.30.250:9981/stream/channelid/41
iHQ,http://117.123.30.250:9981/stream/channelid/43
Mnet,http://117.123.30.250:9981/stream/channelid/45
ENA S,http://117.123.30.250:9981/stream/channelid/46
K STAR,http://117.123.30.250:9981/stream/channelid/48
tvN D,http://117.123.30.250:9981/stream/channelid/49
SKY SP,http://117.123.30.250:9981/stream/channelid/50
tvN S,http://117.123.30.250:9981/stream/channelid/51
TVA P,http://117.123.30.250:9981/stream/channelid/52
NOW,http://117.123.30.250:9981/stream/channelid/53
KBSN,http://117.123.30.250:9981/stream/channelid/55
event,http://117.123.30.250:9981/stream/channelid/56
CTS,http://117.123.30.250:9981/stream/channelid/60
BTN,http://117.123.30.250:9981/stream/channelid/61
cpbc,http://117.123.30.250:9981/stream/channelid/62
CS2,http://117.123.30.250:9981/stream/channelid/63
SBS P,http://117.123.30.250:9981/stream/channelid/64
KBS D,http://117.123.30.250:9981/stream/channelid/65
inet,http://117.123.30.250:9981/stream/channelid/66
MBC SP,http://117.123.30.250:9981/stream/channelid/67
SBS SP,http://117.123.30.250:9981/stream/channelid/68
SBS B,http://117.123.30.250:9981/stream/channelid/69
MBC M,http://117.123.30.250:9981/stream/channelid/70
CMC가족오락,http://117.123.30.250:9981/stream/channelid/73
TV,https://stream.ads.ottera.tv/playlist.m3u8?network_id=595
TV1,https://stream.ads.ottera.tv/playlist.m3u8?network_id=743
TV2,https://stream.ads.ottera.tv/playlist.m3u8?network_id=623
TV3,https://stream.ads.ottera.tv/playlist.m3u8?network_id=630
TV4,https://stream.ads.ottera.tv/playlist.m3u8?network_id=644
TV5,https://stream.ads.ottera.tv/playlist.m3u8?network_id=742
TV6,https://stream.ads.ottera.tv/playlist.m3u8?network_id=751
137购物http://114.108.31.23:80/live/10011.m3u8
SAND BOXhttp://58.142.60.62:9981/stream/channelid/167222103?profile=pass
14,https://stream.ads.ottera.tv/playlist.m3u8?network_id=14
JUMBC,https://wowza.jejumbc.com/live/tv_jejumbc/playlist.m3u8
EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
jtbc2http://222.237.71.141:9981/stream/channelid/1803658735?profile=pass
K STARhttp://121.136.153.200:9981/stream/channelid/41



💕哥伦比亚,#genre#
VISION4,https://cdnamd-hls-globecast.akamaized.net/live/ramdisk/vision4/hls_video/vision4-avc1_1500000=5-mp4a_65200_qad=1.m3u8
NOTRE TELEVISION,https://strhlslb01.streamakaci.tv/str_ntv_ntv/str_ntv_ntv_multi/str_ntv_ntv/str_ntv_ntv1080p/chunks.m3u8
AE Mundo,http://190.61.43.117:45000/play/a05q
AXN,http://190.61.43.117:45000/play/a05g
Animal Planet,http://190.61.43.117:45000/play/a05r
Baby TV,http://190.61.43.117:45000/play/a03r
CNN Espanol,http://190.61.43.117:45000/play/a044
Canal Estrellas,http://190.61.43.117:45000/play/a06h
Canal Institucional,http://190.61.43.117:45000/play/a039
Canal Uno,http://190.61.43.117:45000/play/a036
Canal del Congreso,http://190.61.43.117:45000/play/a03a
Capital,http://190.61.43.117:45000/play/a03g
Caracol HD,http://190.61.43.117:45000/play/a02v
Cartoon Network HD,http://190.61.43.117:45000/play/a01y
Cinemax,http://190.61.43.117:45000/play/a05i
City TV,http://190.61.43.117:45000/play/a03f
Discovery HD,http://190.61.43.117:45000/play/a02y
Discovery ID,http://190.61.43.117:45000/play/a06e
Discovery Kids HD,http://190.61.43.117:45000/play/a019
Discovery Turbo,http://190.61.43.117:45000/play/a040
Disney Channel,http://190.61.43.117:45000/play/a06b
Disney Jr,http://190.61.43.117:45000/play/a045
ESPN 2 HD,http://190.61.43.117:45000/play/a053
ESPN 3 HD,http://190.61.43.117:45000/play/a051
ESPN 4,http://190.61.43.117:45000/play/a06w
ESPN EXTRA HD,http://190.61.43.117:45000/play/a01v
ESPN HD,http://190.61.43.117:45000/play/a01l
FOX Sports 2 HD,http://190.61.43.117:45000/play/a01g
FX HD,http://190.61.43.117:45000/play/a01k
Fox Sports 3,http://190.61.43.117:45000/play/a060
Golden HD,http://190.61.43.117:45000/play/a029
HBO 2 HD,http://190.61.43.117:45000/play/a023
HBO Family,http://190.61.43.117:45000/play/a05y
HBO HD,http://190.61.43.117:45000/play/a01w
HBO XTREME SD,http://190.61.43.117:45000/play/a05u
History Channel,http://190.61.43.117:45000/play/a061
HomeandHealth,http://190.61.43.117:45000/play/a06f
I-Sat,http://190.61.43.117:45000/play/a03v
Nat Geo,http://190.61.43.117:45000/play/a06i
Nickelodeon,http://190.61.43.117:45000/play/a03u
Pasiones HD,http://190.61.43.117:45000/play/a04x
RCN HD,http://190.61.43.117:45000/play/a01m
RCN Novelas,http://190.61.43.117:45000/play/a06d
STAR CHANNEL,http://190.61.43.117:45000/play/a05h
Senal Colombia,http://190.61.43.117:45000/play/a03b
Space,http://190.61.43.117:45000/play/a06l
Studio Universal HD,http://190.61.43.117:45000/play/a020
TCM,http://190.61.43.117:45000/play/a04a
TLC,http://190.61.43.117:45000/play/a042
TNT HD,http://190.61.43.117:45000/play/a050
TNT Novelas HD,http://190.61.43.117:45000/play/a06u
TNT Series HD,http://190.61.43.117:45000/play/a01j
TRO,http://190.61.43.117:45000/play/a03d
Teleantioquia,http://190.61.43.117:45000/play/a03i
Telecafe,http://190.61.43.117:45000/play/a03l
Telecaribe,http://190.61.43.117:45000/play/a03k
Telemundo,http://190.61.43.117:45000/play/a049
Telepacifico,http://190.61.43.117:45000/play/a03j
Tooncast,http://190.61.43.117:45000/play/a03s
Trece,http://190.61.43.117:45000/play/a03m
Universal Cinema SD,http://190.61.43.117:45000/play/a05x
Universal Comedy SD,http://190.61.43.117:45000/play/a06k
Universal Premiere SD,http://190.61.43.117:45000/play/a05w
Warner,http://190.61.43.117:45000/play/a05o
Win,http://190.61.43.117:45000/play/a067
Win Sports+ HD,http://190.61.43.117:45000/play/a024



💕保加利亚,#genre#
Evrokom,https://live.ecomservice.bg/hls/stream.m3u8
AMC,http://62.176.77.22:9781/play/a008
Alfa TV,http://62.176.77.22:9781/play/a00h
BNT 4,http://62.176.77.22:9781/play/a00b
Bulgare,http://62.176.77.22:9781/play/a00k
DM Sat,http://62.176.77.22:9781/play/a00c
Discovery Science,http://62.176.77.22:9781/play/a00g
Evrokom,http://62.176.77.22:9781/play/a00j
BNT,http://78.130.248.5:81/stream/channelid/531942714?profile=pass
bTV,http://78.130.248.5:81/stream/channelid/1779173997?profile=pass
Nova TV,http://78.130.248.5:81/stream/channelid/693880053?profile=pass
BNT2,http://78.130.248.5:81/stream/channelid/811247589?profile=pass
BNT3,http://78.130.248.5:81/stream/channelid/256219489?profile=pass
Bulgaria on Air,http://78.130.248.5:81/stream/channelid/1109420898?profile=pass


💕日本频道,#genre#
NHK世界,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
NHK世界,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8
NTV News24,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
Nippon,https://ntv4.mov3.co/hls/ntv.m3u8
NHKG,https://nhk4.mov3.co/hls/nhk.m3u8
NHKWorld Premium,https://cdn1.skygo.mn/live/disk1/NHK_World_Premium/HLSv3-FTA/NHK_World_Premium.m3u8
東映チャンネル ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs27
映画 ,http://142.171.31.242:5002/cs14.m3u8?token=guoziyun&gid=cs14&channel=zhongying
ホームドラマチャンネル Home Drama Channel,http://103.36.32.14:5002/cs27.m3u8?token=guoziyun&gid=cs27&channel=zhongying
NHK BS1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs11&isp=10&bind=0&uin=159413&playseek=0
NHK BSプレミアム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01&isp=10&bind=0&uin=159413&playseek=0
BS日テレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs02&isp=10&bind=0&uin=159413&playseek=0
BS朝日,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs03&isp=10&bind=0&uin=159413&playseek=0
BS-TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs04&isp=10&bind=0&uin=159413&playseek=0
BSテレ東,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs05&isp=10&bind=0&uin=159413&playseek=0
BSフジ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs06&isp=10&bind=0&uin=159413&playseek=0
WOWOW プライム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOW ライブ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
WOWOW シネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs08&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs27&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs28&isp=10&bind=0&uin=159413&playseek=0
BSアニマックス,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs15&isp=10&bind=0&uin=159413&playseek=0
J Sports 1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs18&isp=10&bind=0&uin=159413&playseek=0
J Sports 2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs19&isp=10&bind=0&uin=159413&playseek=0
J Sports 3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs21&isp=10&bind=0&uin=159413&playseek=0
J Sports 4,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs22&isp=10&bind=0&uin=159413&playseek=0
日本映画専門ch" tvg-logo="https://i.imgur.com/vMtPnYi.png" group-title="BS
10,http://142.171.31.242:5002/cs10.m3u8?token=guoziyun&gid=10&channel=zhongying
TBS NEWS,http://142.171.31.242:5002/cs11.m3u8?token=guoziyun&gid=11&channel=zhongying
12,http://142.171.31.242:5002/cs12.m3u8?token=guoziyun&gid=12&channel=zhongying
13,http://142.171.31.242:5002/cs13.m3u8?token=guoziyun&gid=13&channel=zhongying
14,http://142.171.31.242:5002/cs14.m3u8?token=guoziyun&gid=14&channel=zhongying
17,http://142.171.31.242:5002/cs17.m3u8?token=guoziyun&gid=17&channel=zhongying
18,http://142.171.31.242:5002/cs18.m3u8?token=guoziyun&gid=18&channel=zhongying
19,http://142.171.31.242:5002/cs19.m3u8?token=guoziyun&gid=19&channel=zhongying
20,http://142.171.31.242:5002/cs20.m3u8?token=guoziyun&gid=20&channel=zhongying
http://142.171.31.242:5002/cs22.m3u8?token=guoziyun&gid=22&channel=zhongying
23,http://142.171.31.242:5002/cs23.m3u8?token=guoziyun&gid=23&channel=zhongying
24,http://142.171.31.242:5002/cs24.m3u8?token=guoziyun&gid=24&channel=zhongying
10 cs,http://103.36.32.14:5002/cs10.m3u8?token=guoziyun&gid=bs10&channel=zhongying
11 cs,http://103.36.32.14:5002/cs11.m3u8?token=guoziyun&gid=bs11&channel=zhongying
12 cs,http://103.36.32.14:5002/cs12.m3u8?token=guoziyun&gid=bs12&channel=zhongying
13 cs,http://103.36.32.14:5002/cs13.m3u8?token=guoziyun&gid=bs13&channel=zhongying
14 cs,http://103.36.32.14:5002/cs14.m3u8?token=guoziyun&gid=bs14&channel=zhongying
15 cs,http://103.36.32.14:5002/cs15.m3u8?token=guoziyun&gid=bs15&channel=zhongying
16 cs,http://103.36.32.14:5002/cs16.m3u8?token=guoziyun&gid=bs16&channel=zhongying
17 cs,http://103.36.32.14:5002/cs17.m3u8?token=guoziyun&gid=bs17&channel=zhongying
18 cs,http://103.36.32.14:5002/cs18.m3u8?token=guoziyun&gid=bs18&channel=zhongying
19 cs,http://103.36.32.14:5002/cs19.m3u8?token=guoziyun&gid=bs19&channel=zhongying
20 cs,http://103.36.32.14:5002/cs20.m3u8?token=guoziyun&gid=bs20&channel=zhongying
21 cs,http://103.36.32.14:5002/cs21.m3u8?token=guoziyun&gid=bs21&channel=zhongying
